DecisionTree,0.6980051219840949,0.722991146118672,0.691646685414333,0.6994730888998912
LightGBM,0.6711821000134789,0.7183965434854402,0.650161275427902,0.6631310158242005
RandomForest,0.7012400593071842,0.7558195365768665,0.6828763787358196,0.6980172611164719
DecisionTree-Removed,0.6961854697398572,0.7207520170476185,0.6901750827177725,0.6979536072557255
RandomForest-Removed,0.7029249224962933,0.7570327114859416,0.6846809611414434,0.6998211216533622
LightGBM-Removed,0.6705755492653996,0.719250867003026,0.6492183535777245,0.6623781076499833
