DecisionTree,0.7071673009882624,0.7372843433600983,0.7061062910362788,0.716655191809125
RandomForest,0.716314325007196,0.754156404555814,0.7119967714363209,0.7252113760162899
LightGBM,0.6654619886781591,0.7111250621570888,0.65366674947777,0.666772463035387
DecisionTree-Removed,0.706079892538459,0.7365274802242227,0.7046182252528785,0.7150953296711327
RandomForest-Removed,0.7165062206159849,0.7534656180899358,0.7124381215249068,0.7251945998205717
LightGBM-Removed,0.6610483896760162,0.7099136085874596,0.6483799802980589,0.6615239612734576
